,word,x,y,z
136,I,121.15526580810547,49.68691635131836,4.0531005859375
137,am,38.514122009277344,-40.47266387939453,-14.261260986328125
138,sensible,62.47618103027344,-77.16694641113281,-31.015657424926758
139,attempt,-32.14623260498047,50.127479553222656,59.56697082519531
140,For,74.58380889892578,-17.29631996154785,103.53363037109375
141,instance,5.084256649017334,-26.5195255279541,-98.34297943115234
142,worshipping,82.8839340209961,-69.61473846435547,-14.366719245910645
143,feet,-77.12721252441406,14.589250564575195,5.065229892730713
144,god,14.414227485656738,23.53656578063965,21.41457748413086
145,men,64.27684020996094,159.46511840820312,-1.0957140922546387
146,though,-53.64023208618164,-75.91189575195312,27.058189392089844
147,it,35.4992790222168,13.769198417663574,-65.7575454711914
148,frequently,33.944427490234375,108.70032501220703,5.105282306671143
149,occurs,-102.98827362060547,65.55084228515625,13.93199348449707
150,Indian,-11.14088249206543,104.23551940917969,89.64244842529297
151,undoubtedly,127.90365600585938,-32.309993743896484,7.994089603424072
152,move,55.261539459228516,80.08981323242188,60.327552795410156
153,laughter,27.611482620239258,95.90019989013672,-130.60482788085938
154,especially,24.6453914642334,100.30299377441406,51.6574592590332
155,happen,42.63842010498047,-14.298480987548828,-26.063758850097656
156,belong,36.789615631103516,47.84431076049805,-42.34263229370117
157,class,67.10258483886719,127.6450424194336,20.69646453857422
158,who,-42.65401840209961,-56.28740692138672,57.61819076538086
159,attention,10.14855670928955,16.453262329101562,-90.35401916503906
160,on,8.11319637298584,-42.107479095458984,-27.803781509399414
161,remain,-63.199424743652344,39.12456512451172,0.32412371039390564
162,blind,-9.063382148742676,-4.4796857833862305,7.865660667419434
163,essential,13.634757995605469,53.15238571166992,139.4403839111328
164,certain,-51.62710189819336,-30.966154098510742,144.72073364257812
165,measure,-45.05994415283203,-50.9044075012207,42.870182037353516
166,risk,3.7060365676879883,-22.727384567260742,64.52822875976562
167,making,63.117401123046875,88.31062316894531,-35.675174713134766
168,oneself,-101.73979187011719,-28.155424118041992,-68.20658874511719
169,better,-21.4852237701416,27.328630447387695,-4.361907958984375
170,studied,113.29815673828125,-42.002994537353516,11.90400505065918
171,many,23.39082145690918,-18.129562377929688,55.83829116821289
172,poets,12.429110527038574,129.96604919433594,-95.06783294677734
173,We,38.71828842163086,6.565798759460449,108.2238998413086
174,fully,32.46335983276367,-136.0968017578125,39.530147552490234
175,above,35.73584747314453,55.795265197753906,48.734779357910156
176,although,-12.8501558303833,-72.23603820800781,-10.937043190002441
177,observed,-14.072566986083984,-25.426578521728516,86.35527801513672
178,censure,49.653656005859375,54.78034210205078,-36.63632583618164
179,conveyed,-61.83832931518555,11.33871078491211,34.42154312133789
180,translators,-64.48074340820312,17.531475067138672,17.233722686767578
181,last,46.49142837524414,-33.7325325012207,-67.6800765991211
182,indicated,-8.935585975646973,-19.770633697509766,-94.03823852539062
183,rather,80.91436767578125,-5.023756504058838,-108.39371490478516
184,like,-95.90906524658203,-4.7341389656066895,58.32161331176758
185,efforts,-3.0849146842956543,-31.399139404296875,-134.94622802734375
186,proceed,-38.90615463256836,105.08550262451172,54.13164138793945
187,only,-28.88170051574707,82.19683074951172,108.02606964111328
188,mistaken,95.89198303222656,-66.80818939208984,30.511178970336914
189,view,12.44384479522705,125.90370178222656,-2.4150590896606445
190,duties,-33.740726470947266,41.34406661987305,-19.561765670776367
191,such,-33.86253356933594,50.877952575683594,50.408729553222656
192,betray,-158.00404357910156,-49.87433624267578,-38.34150695800781
193,error,41.598812103271484,73.3672866821289,34.77360153198242
194,head,70.093994140625,-79.55944061279297,30.376340866088867
195,heart,4.242430686950684,64.31416320800781,26.79008674621582
196,More,-26.500152587890625,35.16099548339844,132.9392547607422
197,twelve,145.98306274414062,-49.87015151977539,55.267242431640625
198,years,26.71284294128418,-74.243896484375,-99.42756652832031
199,ago,39.58981704711914,21.91584014892578,-42.01401138305664
200,when,39.80805206298828,-70.461669921875,67.7394790649414
201,Babu,-28.413354873657227,-56.10037612915039,149.85067749023438
202,Pratapa,77.28855895996094,24.792949676513672,96.6795425415039
203,Chandra,45.938331604003906,82.28288269042969,5.4592719078063965
204,Durga,-74.75084686279297,-71.90888214111328,92.76736450195312
205,went,49.888797760009766,11.975664138793945,8.71986198425293
206,my,-21.88510513305664,-134.67080688476562,-64.17327117919922
207,retreat,-3.9247138500213623,33.91171646118164,21.49992561340332
208,engaging,-60.02391052246094,-26.850879669189453,-14.053227424621582
209,me,65.69115447998047,-57.91489028930664,-94.07879638671875
210,Mahabharata,-25.330669403076172,55.775962829589844,-138.0915985107422
211,into,32.88173294067383,143.96620178222656,-6.452573299407959
212,was,40.14010238647461,-33.59764862060547,-145.8187255859375
213,amazed,133.737060546875,-20.965118408203125,-100.32286071777344
214,grandeur,-12.103053092956543,36.54043960571289,-36.99699783325195
215,scheme,-123.03892517089844,3.9617395401000977,42.98594284057617
216,My,5.215240955352783,65.03457641601562,-47.530181884765625
217,first,-105.93562316894531,77.3559341430664,-89.05352783203125
218,question,57.20988845825195,-95.77264404296875,-72.572265625
219,whence,60.38098907470703,-14.807644844055176,137.162841796875
220,money,4.6020636558532715,-70.67608642578125,-62.49736404418945
221,come,94.49190521240234,51.457122802734375,36.62630844116211
222,supposing,87.98087310791016,-8.354097366333008,84.08452606201172
223,competence,-106.0228042602539,-57.58306884765625,-23.419946670532227
224,task,43.6105842590332,15.758679389953613,103.73223876953125
225,then,31.13874053955078,14.375517845153809,134.64535522460938
226,details,31.944913864135742,12.217914581298828,19.31666374206543
227,plan,21.345670700073242,23.238422393798828,76.45454406738281
228,hopes,98.36493682861328,71.26294708251953,115.67371368408203
229,could,52.2028923034668,71.24211883544922,-70.11895751953125
230,cherish,67.49034881591797,-73.5246353149414,69.59834289550781
231,assistance,60.44622039794922,120.07272338867188,34.500308990478516
232,different,-100.37123107910156,-80.45935821533203,57.829071044921875
233,quarters,123.31705474853516,48.623313903808594,-65.81937408447266
234,full,-2.809854507446289,29.384241104125977,-93.11849212646484
235,enthusiasm,36.85982894897461,-13.695783615112305,4.134405136108398
236,showed,162.30235290527344,30.46483039855957,54.61641311645508
237,Dr,-29.572336196899414,-112.40618896484375,28.539106369018555
238,letter,-84.06437683105469,-19.94373893737793,-35.820159912109375
239,said,-10.10851764678955,17.95952033996582,56.22052001953125
240,had,-107.21479797363281,15.502567291259766,-55.89614486694336
241,suggested,90.92047882080078,-98.87449645996094,-7.7751641273498535
242,undertaking,-63.6025390625,19.320396423339844,96.83316802978516
243,known,1.1409122943878174,158.34251403808594,16.624290466308594
244,highest,38.059669494628906,20.944494247436523,4.904358863830566
245,opinion,111.20608520507812,54.19273376464844,-116.8153076171875
246,practical,-117.17880249023438,-24.765169143676758,67.67301177978516
247,good,-53.80570983886719,142.2921600341797,-45.168827056884766
248,sense,53.65680694580078,-38.59431838989258,-98.58102416992188
249,When,-14.660085678100586,-105.98136138916016,-95.0545654296875
250,took,-50.80697250366211,-78.38172149658203,-21.982215881347656
251,side,25.62089729309082,45.01366424560547,154.4049530029297
252,listened,66.93462371826172,-4.406798839569092,24.17554473876953
253,patiently,121.10369110107422,-82.1400375366211,-30.21114730834961
254,two,-89.28631591796875,-10.476408004760742,-13.562176704406738
255,were,-40.34665298461914,54.76006317138672,-107.69139099121094
256,completing,-4.486565113067627,-92.91954040527344,113.35783386230469
257,arrangements,104.87164306640625,-48.66512680053711,-67.11810302734375
258,day,33.89159393310547,94.85426330566406,-26.73600196838379
259,this,-9.990829467773438,-112.8204574584961,-64.35720825195312
260,did,-16.792448043823242,26.575803756713867,-62.906593322753906
261,agree,-47.9764518737793,-115.37879943847656,14.880712509155273
262,time,-6.078029632568359,-101.86204528808594,-6.532097816467285
263,consider,-25.440580368041992,48.54991149902344,146.29237365722656
264,consulted,30.740692138671875,15.79528522491455,90.74595642089844
265,some,-77.41168212890625,42.40604019165039,-10.281421661376953
266,friends,-13.017396926879883,136.3574981689453,29.319753646850586
267,foremost,29.987947463989258,22.536409378051758,-7.721950531005859
268,among,27.985355377197266,-103.67342376708984,21.96360206604004
269,late,3.147320508956909,64.92399597167969,-106.42741394042969
270,lamented,-46.7978630065918,-46.15513610839844,-48.275997161865234
271,Sambhu,90.89038848876953,-32.28017044067383,-83.00088500976562
272,latter,30.891082763671875,-8.146377563476562,-109.7657241821289
273,found,-21.765560150146484,29.910165786743164,-83.5079345703125
274,waited,-47.350223541259766,-20.462074279785156,45.25700759887695
275,upon,-40.652503967285156,16.005748748779297,21.24407196044922
276,by,100.03314208984375,-72.27144622802734,-12.312488555908203
277,spoke,-13.847772598266602,106.83863830566406,-25.243919372558594
278,man,-106.44725036621094,-0.18599149584770203,9.923026084899902
279,energy,-18.688648223876953,-104.9162368774414,54.82595443725586
280,perseverance,80.36344909667969,-70.49049377441406,23.539596557617188
281,result,60.456825256347656,-49.709083557128906,88.08296203613281
282,asking,57.6921272277832,-46.9549560546875,6.002286434173584
283,see,-8.505233764648438,3.7779977321624756,-3.5546066761016846
284,again,48.30596160888672,-50.84154510498047,-58.104122161865234
285,second,95.18318939208984,15.252025604248047,1.0457918643951416
286,interview,52.317684173583984,42.450477600097656,27.474090576171875
287,drawn,-41.77153778076172,76.68336486816406,-13.746553421020508
288,everything,61.236141204833984,110.35404968261719,-63.992340087890625
289,arranged,65.25704956054688,50.050148010253906,-22.492536544799805
290,portion,-66.33570098876953,-36.41417694091797,-126.19920349121094
291,concerned,-49.51544189453125,98.39854431152344,-81.44497680664062
292,friend,-145.55255126953125,-2.2159736156463623,3.9551963806152344
293,left,-19.59028434753418,77.20103454589844,-140.86618041992188
294,received,-26.823715209960938,-114.152099609375,-80.36370849609375
295,Professor,-9.622456550598145,94.90877532958984,-57.243350982666016
296,This,1.877245545387268,-64.81648254394531,83.77217102050781
297,began,29.288129806518555,-58.55943298339844,-9.393911361694336
298,study,-98.28398895263672,-117.36112213134766,64.07036590576172
299,carefully,129.43423461914062,40.806087493896484,-75.41098022460938
300,sentence,-129.42469787597656,94.12960052490234,46.0319938659668
301,About,-109.68729400634766,6.916145324707031,6.648717880249023
302,its,20.009614944458008,17.665691375732422,-71.01042938232422
303,character,49.76701736450195,-102.13858795166016,-51.21062088012695
304,doubt,48.71114730834961,-118.39065551757812,48.34443283081055
305,flow,-3.7121565341949463,100.27892303466797,-47.7943115234375
306,therefore,-103.54365539550781,31.278736114501953,23.752016067504883
307,pleasure,-82.3243179321289,33.562042236328125,-85.29351806640625
308,general,-52.19925308227539,-74.05744171142578,-104.65381622314453
309,executed,-35.44144821166992,-38.82048034667969,11.295808792114258
310,thirty,-120.49996948242188,26.611438751220703,100.31729888916016
311,young,70.73650360107422,22.00277328491211,-56.54090118408203
312,Pundit,119.37380981445312,-6.615257740020752,68.41921997070312
313,touch,-40.055152893066406,-119.2139892578125,-90.9798812866211
314,every,67.05110168457031,-27.619626998901367,131.00360107421875
315,without,27.337614059448242,40.22333908081055,-153.8764190673828
316,set,-67.1991195678711,-21.586380004882812,96.25118255615234
317,type,-105.18509674072266,-5.382960319519043,-13.865865707397461
318,dozen,17.913738250732422,29.925168991088867,-106.84899139404297
319,sheets,-44.77424240112305,39.79737091064453,104.67327880859375
320,struck,-18.5966854095459,-113.69218444824219,86.58903503417969
321,off,-26.55632781982422,2.327133893966675,-98.84823608398438
322,These,-66.77103424072266,-58.265411376953125,-41.16740798950195
323,judgment,-0.08603880554437637,26.0062198638916,3.7219815254211426
324,number,26.866497039794922,83.95488739013672,59.42851638793945
325,eminent,47.86207580566406,-73.77369689941406,-26.10771369934082
326,European,-81.4616928100586,-73.47489166259766,22.87612533569336
327,native,-59.681671142578125,-47.95452880859375,-14.710747718811035
328,All,-33.14363479614258,111.72298431396484,34.9374885559082
329,glad,-53.63453674316406,-65.18914794921875,-27.919591903686523
330,approved,88.92146301269531,88.42594909667969,31.60190773010254
331,translating,15.400735855102539,-43.20440673828125,58.6777229309082
332,Before,-68.97734069824219,-81.34961700439453,13.72637939453125
333,issued,-105.55851745605469,8.278475761413574,-62.24782180786133
334,whether,-105.72787475585938,-97.52864837646484,-6.966728210449219
335,publicly,15.052653312683105,-6.830079555511475,-69.72132110595703
336,owned,16.73509979248047,101.61784362792969,-9.184709548950195
337,arose,-34.352352142333984,40.9850959777832,-0.3130606412887573
338,reasons,36.29558181762695,36.7075309753418,35.55134201049805
339,founded,67.03800201416016,-79.46717834472656,-109.57237243652344
340,person,-31.917770385742188,77.16294860839844,-28.035024642944336
341,whole,31.3558292388916,17.006973266601562,-18.626380920410156
342,gigantic,13.852441787719727,-9.54920482635498,94.46979522705078
343,Notwithstanding,-48.176029205322266,87.58186340332031,-94.1163101196289
344,resolve,68.64964294433594,-5.12655782699585,-10.610686302185059
345,fullest,68.45020294189453,45.12051010131836,-4.8043599128723145
346,extent,-56.454280853271484,-15.704272270202637,15.160669326782227
347,might,-2.9418179988861084,51.63820266723633,-78.52225494384766
348,live,-108.43354034423828,-77.10904693603516,-20.050212860107422
349,carry,-37.68088912963867,20.758197784423828,60.029850006103516
350,out,-9.206047058105469,-11.201190948486328,68.60550689697266
351,It,8.612411499023438,5.36871337890625,-79.34796142578125
352,take,-111.62060546875,-24.327728271484375,-128.28271484375
353,before,26.31015968322754,-56.48989486694336,3.1965928077697754
354,end,-113.11725616455078,-48.560665130615234,3.3401107788085938
355,reached,2.2769510746002197,100.16970825195312,-3.783005475997925
356,Other,-12.27601432800293,-49.32667541503906,-45.57516860961914
357,circumstances,-118.43119812011719,-19.370006561279297,-23.175004959106445
358,death,76.91053009033203,118.79216766357422,86.83715057373047
359,arise,-6.787697792053223,58.15787124633789,15.638474464416504
360,consequence,-36.73409652709961,15.510783195495605,-59.657325744628906
361,connection,-74.14311981201172,90.1827392578125,-102.06830596923828
362,cease,0.5706074833869934,49.33650207519531,72.80924987792969
363,desirable,-75.86611938476562,-73.9811782836914,50.03394317626953
364,issue,87.6758804321289,69.81558990478516,-60.22706985473633
365,successive,-74.16625213623047,-26.079843521118164,-22.28343391418457
366,names,-11.60070514678955,65.08168029785156,-24.276660919189453
367,succession,7.431217670440674,-16.169574737548828,36.19948196411133
368,appearing,-154.13182067871094,31.946102142333984,-2.1290180683135986
369,considerations,-9.92099380493164,62.478179931640625,-43.783302307128906
370,convinced,-0.7503775358200073,113.03705596923828,-0.7056944966316223
371,after,32.807674407958984,-55.249549865722656,-44.88822555541992
372,correct,38.9231071472168,-121.06407165527344,-30.265958786010742
373,accordingly,91.61085510253906,63.355770111083984,-12.154865264892578
374,resolved,106.61327362060547,-75.27794647216797,-91.79541778564453
375,withhold,49.470733642578125,41.1738395690918,-76.76219177246094
376,name,81.31344604492188,-122.4225845336914,22.293006896972656
377,As,34.13443374633789,-63.367027282714844,92.72163391113281
378,between,-79.0920181274414,33.947879791259766,36.182830810546875
379,views,1.4913569688796997,1.4853934049606323,-31.74603843688965
380,over,148.4816436767578,-14.217999458312988,84.46062469482422
381,headed,-96.77320861816406,15.822355270385742,70.47093963623047
382,supposed,147.89300537109375,8.007898330688477,-3.0315136909484863
383,effectually,-42.12339401245117,30.66893768310547,-93.50150299072266
384,guard,-52.180580139160156,65.4095687866211,-14.165008544921875
385,kind,143.93496704101562,54.4638557434082,30.112390518188477
386,No,-50.106468200683594,-96.43841552734375,-11.108661651611328
387,careful,-154.23446655273438,17.230255126953125,-14.506356239318848
388,confound,-84.60425567626953,38.265480041503906,123.10091400146484
389,Although,-22.193613052368164,112.79598999023438,68.816650390625
390,adopted,97.8116455078125,44.23169708251953,32.008846282958984
391,yet,-74.89486694335938,17.245092391967773,95.5562973022461
392,fourth,3.257249355316162,-161.98861694335938,-16.312828063964844
393,accomplished,118.66226959228516,-0.3982049524784088,53.89264678955078
394,came,19.208133697509766,99.0644760131836,-69.41305541992188
395,down,7.375906467437744,26.728734970092773,-121.82389068603516
396,poor,6.720841407775879,27.555402755737305,-133.16488647460938
397,openly,73.490478515625,-15.021201133728027,-82.06956481933594
398,party,-15.088652610778809,-144.49996948242188,43.24546813964844
399,viz,-25.94112777709961,-24.31839370727539,-81.83699798583984
400,world,51.14519119262695,24.590303421020508,-35.94759750366211
401,fact,37.773948669433594,100.92073822021484,99.52730560302734
402,charge,13.44665813446045,74.02897644042969,-147.8116912841797
403,surprise,91.3511734008789,-60.448551177978516,-96.35531616210938
404,never,15.186644554138184,31.804523468017578,120.09375
405,made,49.88874435424805,-30.631837844848633,-55.58721160888672
406,secret,-27.334768295288086,91.95523071289062,3.8156723976135254
407,scholars,18.75974464416504,-106.85002899169922,118.33085632324219
408,part,-85.68695068359375,-50.31262969970703,18.88432502746582
409,promptly,107.99195861816406,-30.73043441772461,-84.10063171386719
410,explaining,66.13973236083984,68.25297546386719,-10.371871948242188
411,pointing,-80.17789459228516,-82.20447540283203,49.46467208862305
412,given,-57.40292739868164,41.01459884643555,37.75028610229492
413,readily,42.108184814453125,12.972148895263672,22.95768928527832
414,admitted,39.07151794433594,-92.95176696777344,82.98046112060547
415,mistake,14.23232364654541,35.43018341064453,124.25404357910156
416,Now,39.621925354003906,-98.3587646484375,81.53376770019531
417,completed,72.64763641357422,58.3038330078125,-138.82208251953125
418,can,60.518592834472656,-102.93465423583984,41.32487869262695
419,longer,68.39169311523438,121.93384552001953,-33.2711067199707
420,reason,-81.9101791381836,75.17573547363281,3.8168678283691406
421,entire,-93.7721176147461,142.86929321289062,3.498842716217041
422,hand,-47.30120086669922,-127.6114501953125,-40.898555755615234
423,portions,-131.281005859375,78.81017303466797,33.76883316040039
424,Adi,-108.8792953491211,17.533172607421875,-66.1120376586914
425,Sabha,38.568397521972656,-19.61475944519043,79.5313949584961
426,Parvas,-70.51620483398438,-41.945560455322266,125.13835144042969
427,assisted,52.52513885498047,21.327133178710938,-106.30835723876953
428,Charu,84.36325073242188,54.398033142089844,-59.05797576904297
429,four,8.161079406738281,75.19229888916016,35.3221321105957
430,forms,-64.22589111328125,2.7659168243408203,-64.8846206665039
431,Parva,37.17681121826172,1.935294270515442,-115.72169494628906
432,done,14.445247650146484,34.68769073486328,17.697919845581055
433,Krishna,-77.9877700805664,40.74782943725586,80.86922454833984
434,about,24.721288681030273,-8.938358306884766,58.87208557128906
435,half,64.41283416748047,-93.4253921508789,70.61666870117188
436,during,-18.45402717590332,145.94439697265625,-53.55241012573242
437,illness,-58.247283935546875,-67.907470703125,90.20246124267578
438,another,20.03841209411621,120.02864837646484,-50.01451873779297
439,state,63.55307388305664,18.552879333496094,61.6346435546875
440,passing,-0.6012795567512512,-2.1201112270355225,-109.7187271118164
441,these,-33.81105041503906,-106.84017944335938,27.58441734313965
442,compared,-144.37767028808594,17.770286560058594,62.27165603637695
443,needed,-108.75445556640625,5.799671649932861,29.110910415649414
444,securing,30.1317138671875,-16.488508224487305,108.37738037109375
445,uniformity,25.351139068603516,74.78296661376953,-60.661991119384766
446,style,127.5611572265625,34.0883903503418,-65.77281188964844
447,rest,138.14105224609375,-4.072285175323486,58.769775390625
448,here,12.307767868041992,-137.27020263671875,14.51807689666748
449,observe,52.67274475097656,4.162041664123535,42.70000076293945
450,derived,46.626548767089844,121.86699676513672,46.15835189819336
451,little,-109.86724853515625,-24.150604248046875,-1.2488046884536743
452,aid,-5.568138599395752,22.428659439086914,139.27342224121094
453,three,-18.485328674316406,-73.01880645751953,-73.56156158447266
454,Bengali,92.54378509521484,-14.979350090026855,-55.444889068603516
455,versions,-38.82421875,-4.493785858154297,-54.22005081176758
456,care,2.9909374713897705,126.73566436767578,45.352027893066406
457,Every,30.03895378112793,-12.876895904541016,-112.17575073242188
