,Book_no,Book,Section,Vasusena_count,Karna_count,Suta's son_count,Radheya_count,Vrisha_count,Vaikartana_count,Karna_total_count
1948,13,ANUSASANA PARVA,CLVI,0,0,0,0,0,0,0
1949,13,ANUSASANA PARVA,CLVII,0,0,0,0,0,0,0
1950,13,ANUSASANA PARVA,CLVIII,0,0,0,0,0,0,0
1951,13,ANUSASANA PARVA,CLIX,0,0,0,0,0,0,0
1952,13,ANUSASANA PARVA,CLX,0,0,0,0,0,0,0
1953,13,ANUSASANA PARVA,CLXI,0,0,0,0,0,0,0
1954,13,ANUSASANA PARVA,CLXII,0,0,0,0,0,0,0
1955,13,ANUSASANA PARVA,CLXVIII,0,0,0,0,0,0,0
1956,13,ANUSASANA PARVA,CLXIV,0,0,0,0,0,0,0
1957,13,ANUSASANA PARVA,CLXV,0,0,0,0,0,0,0
1958,13,ANUSASANA PARVA,CLXVI,0,0,0,0,0,0,0
1959,13,ANUSASANA PARVA,CLXVII,0,0,0,0,0,0,0
1960,13,ANUSASANA PARVA,CLXVIII,0,0,0,0,4,0,4
1961,14,ASWAMEDHA PARVA,I,0,1,0,0,0,0,1
1962,14,ASWAMEDHA PARVA,II,0,1,0,0,0,0,1
1963,14,ASWAMEDHA PARVA,III,0,0,0,0,0,0,0
1964,14,ASWAMEDHA PARVA,IV,0,0,0,0,0,0,0
1965,14,ASWAMEDHA PARVA,V,0,0,0,0,0,0,0
1966,14,ASWAMEDHA PARVA,VI,0,0,0,0,0,0,0
1967,14,ASWAMEDHA PARVA,VII,0,0,0,0,0,0,0
1968,14,ASWAMEDHA PARVA,VIII,0,0,0,0,2,0,2
1969,14,ASWAMEDHA PARVA,IX,0,0,0,0,0,0,0
1970,14,ASWAMEDHA PARVA,V,0,0,0,0,0,0,0
1971,14,ASWAMEDHA PARVA,XI,0,0,0,0,0,0,0
1972,14,ASWAMEDHA PARVA,XII,0,0,0,0,0,0,0
1973,14,ASWAMEDHA PARVA,XIII,0,0,0,0,0,0,0
1974,14,ASWAMEDHA PARVA,XIV,0,1,0,0,0,0,1
1975,14,ASWAMEDHA PARVA,XV,0,0,0,0,0,0,0
1976,14,ASWAMEDHA PARVA,XVI,0,0,0,0,0,0,0
1977,14,ASWAMEDHA PARVA,XVII,0,0,0,0,0,0,0
1978,14,ASWAMEDHA PARVA,XVIII,0,0,0,0,0,0,0
1979,14,ASWAMEDHA PARVA,XIX,0,0,0,0,0,0,0
1980,14,ASWAMEDHA PARVA,XX,0,0,0,0,0,0,0
1981,14,ASWAMEDHA PARVA,XXI,0,0,0,0,0,0,0
1982,14,ASWAMEDHA PARVA,XXII,0,0,0,0,0,0,0
1983,14,ASWAMEDHA PARVA,XXIII,0,0,0,0,0,0,0
1984,14,ASWAMEDHA PARVA,XXIV,0,0,0,0,0,0,0
1985,14,ASWAMEDHA PARVA,XXV,0,0,0,0,0,0,0
1986,14,ASWAMEDHA PARVA,XXVI,0,0,0,0,0,0,0
1987,14,ASWAMEDHA PARVA,XXVII,0,0,0,0,0,0,0
1988,14,ASWAMEDHA PARVA,XXVIII,0,0,0,0,0,0,0
1989,14,ASWAMEDHA PARVA,XXIX,0,0,0,0,2,0,2
1990,14,ASWAMEDHA PARVA,XXX,0,0,0,0,0,0,0
1991,14,ASWAMEDHA PARVA,XXXI,0,0,0,0,0,0,0
1992,14,ASWAMEDHA PARVA,XXXII,0,0,0,0,0,0,0
1993,14,ASWAMEDHA PARVA,XXXIII,0,0,0,0,0,0,0
1994,14,ASWAMEDHA PARVA,XXXIV,0,0,0,0,0,0,0
1995,14,ASWAMEDHA PARVA,XXXV,0,0,0,0,0,0,0
1996,14,ASWAMEDHA PARVA,XXXVI,0,0,0,0,0,0,0
1997,14,ASWAMEDHA PARVA,XXXVII,0,0,0,0,0,0,0
1998,14,ASWAMEDHA PARVA,XXXVIII,0,0,0,0,0,0,0
1999,14,ASWAMEDHA PARVA,XXXIX,0,0,0,0,0,0,0
2000,14,ASWAMEDHA PARVA,XL,0,0,0,0,0,0,0
2001,14,ASWAMEDHA PARVA,XLI,0,0,0,0,0,0,0
2002,14,ASWAMEDHA PARVA,XLII,0,0,0,0,0,0,0
2003,14,ASWAMEDHA PARVA,XLIII,0,0,0,0,0,0,0
2004,14,ASWAMEDHA PARVA,XLIV,0,0,0,0,0,0,0
2005,14,ASWAMEDHA PARVA,XLV,0,0,0,0,0,0,0
2006,14,ASWAMEDHA PARVA,XLVI,0,0,0,0,0,0,0
2007,14,ASWAMEDHA PARVA,XLVII,0,0,0,0,0,0,0
2008,14,ASWAMEDHA PARVA,XLVIII,0,0,0,0,0,0,0
2009,14,ASWAMEDHA PARVA,XLIX,0,0,0,0,0,0,0
2010,14,ASWAMEDHA PARVA,L,0,0,0,0,0,0,0
2011,14,ASWAMEDHA PARVA,LI,0,0,0,0,0,0,0
2012,14,ASWAMEDHA PARVA,LII,0,1,0,0,0,0,1
2013,14,ASWAMEDHA PARVA,LIII,0,0,0,0,0,0,0
2014,14,ASWAMEDHA PARVA,LIV,0,0,0,0,0,0,0
2015,14,ASWAMEDHA PARVA,LV,0,0,0,0,0,0,0
2016,14,ASWAMEDHA PARVA,LVI,0,0,0,0,0,0,0
2017,14,ASWAMEDHA PARVA,LVII,0,0,0,0,0,0,0
2018,14,ASWAMEDHA PARVA,LVIII,0,0,0,0,0,0,0
2019,14,ASWAMEDHA PARVA,LIX,0,0,0,0,0,0,0
2020,14,ASWAMEDHA PARVA,LX,0,4,1,0,1,0,6
2021,14,ASWAMEDHA PARVA,LXI,0,4,0,0,0,0,4
2022,14,ASWAMEDHA PARVA,LXII,0,0,0,0,0,0,0
2023,14,ASWAMEDHA PARVA,LXIII,0,0,0,0,0,0,0
2024,14,ASWAMEDHA PARVA,LXIV,0,0,0,0,0,0,0
2025,14,ASWAMEDHA PARVA,LXV,0,0,0,0,0,0,0
2026,14,ASWAMEDHA PARVA,LXVI,0,0,0,0,0,0,0
2027,14,ASWAMEDHA PARVA,LXVII,0,0,0,0,0,0,0
2028,14,ASWAMEDHA PARVA,LXVIII,0,0,0,0,0,0,0
2029,14,ASWAMEDHA PARVA,LXIX,0,0,0,0,0,0,0
2030,14,ASWAMEDHA PARVA,LXX,0,0,0,0,0,0,0
2031,14,ASWAMEDHA PARVA,LXXI,0,0,0,0,0,0,0
2032,14,ASWAMEDHA PARVA,LXXII,0,0,0,0,0,0,0
2033,14,ASWAMEDHA PARVA,LXXIII,0,0,0,0,0,0,0
2034,14,ASWAMEDHA PARVA,LXXIV,0,0,0,0,0,0,0
2035,14,ASWAMEDHA PARVA,LXXV,0,0,0,0,0,0,0
2036,14,ASWAMEDHA PARVA,LXXVI,0,0,0,0,0,0,0
2037,14,ASWAMEDHA PARVA,LXXVII,0,0,0,0,0,0,0
2038,14,ASWAMEDHA PARVA,LXXVIII,0,0,0,0,0,0,0
2039,14,ASWAMEDHA PARVA,LXXIX,0,0,0,0,0,0,0
2040,14,ASWAMEDHA PARVA,LXXX,0,0,0,0,0,0,0
2041,14,ASWAMEDHA PARVA,LXXXI,0,0,0,0,0,0,0
2042,14,ASWAMEDHA PARVA,LXXXII,0,0,0,0,0,0,0
2043,14,ASWAMEDHA PARVA,LXXXIII,0,0,0,0,0,0,0
2044,14,ASWAMEDHA PARVA,LXXXIV,0,0,0,0,0,0,0
2045,14,ASWAMEDHA PARVA,LXXXV,0,0,0,0,0,0,0
2046,14,ASWAMEDHA PARVA,LXXXVI,0,0,0,0,0,0,0
2047,14,ASWAMEDHA PARVA,LXXXVII,0,0,0,0,0,0,0
2048,14,ASWAMEDHA PARVA,LXXXVIII,0,0,0,0,0,0,0
2049,14,ASWAMEDHA PARVA,LXXXIX,0,0,0,0,0,0,0
2050,14,ASWAMEDHA PARVA,XC,0,0,0,0,0,0,0
2051,14,ASWAMEDHA PARVA,XCI,0,0,0,0,0,0,0
2052,14,ASWAMEDHA PARVA,XCII,0,0,0,0,1,0,1
2053,15,ASRAMAVASIKA PARVA,I,0,0,0,0,0,0,0
2054,15,ASRAMAVASIKA PARVA,II,0,0,0,0,0,0,0
2055,15,ASRAMAVASIKA PARVA,III,0,1,0,0,0,0,1
2056,15,ASRAMAVASIKA PARVA,IV,0,0,0,0,0,0,0
2057,15,ASRAMAVASIKA PARVA,V,0,0,0,0,0,0,0
2058,15,ASRAMAVASIKA PARVA,VI,0,0,0,0,0,0,0
2059,15,ASRAMAVASIKA PARVA,VII,0,0,0,0,0,0,0
2060,15,ASRAMAVASIKA PARVA,VIII,0,0,0,0,0,0,0
2061,15,ASRAMAVASIKA PARVA,IX,0,0,0,0,0,0,0
2062,15,ASRAMAVASIKA PARVA,X,0,3,0,0,0,0,3
2063,15,ASRAMAVASIKA PARVA,XI,0,1,0,0,0,0,1
2064,15,ASRAMAVASIKA PARVA,XII,0,0,0,0,0,0,0
2065,15,ASRAMAVASIKA PARVA,XIII,0,0,0,0,0,0,0
2066,15,ASRAMAVASIKA PARVA,XIV,0,0,0,0,0,0,0
2067,15,ASRAMAVASIKA PARVA,XV,0,0,0,0,0,0,0
2068,15,ASRAMAVASIKA PARVA,XVI,0,1,0,0,0,0,1
2069,15,ASRAMAVASIKA PARVA,XVII,0,0,0,0,0,0,0
2070,15,ASRAMAVASIKA PARVA,XVIII,0,0,0,0,0,0,0
2071,15,ASRAMAVASIKA PARVA,XIX,0,0,0,0,0,0,0
2072,15,ASRAMAVASIKA PARVA,XX,0,0,0,0,0,0,0
2073,15,ASRAMAVASIKA PARVA,XXI,0,1,0,0,0,0,1
2074,15,ASRAMAVASIKA PARVA,XXII,0,0,0,0,0,0,0
2075,15,ASRAMAVASIKA PARVA,XXIII,0,0,0,0,0,0,0
2076,15,ASRAMAVASIKA PARVA,XXIV,0,0,0,0,0,0,0
2077,15,ASRAMAVASIKA PARVA,XXV,0,0,0,0,0,0,0
2078,15,ASRAMAVASIKA PARVA,XXVI,0,0,0,0,0,0,0
2079,15,ASRAMAVASIKA PARVA,XXVII,0,0,0,0,0,0,0
2080,15,ASRAMAVASIKA PARVA,XXVIII,0,0,0,0,0,0,0
2081,15,ASRAMAVASIKA PARVA,XXIX,0,0,0,0,0,0,0
2082,15,ASRAMAVASIKA PARVA,XXX,0,2,0,0,0,0,2
2083,15,ASRAMAVASIKA PARVA,XXXI.,0,2,0,0,0,0,2
2084,15,ASRAMAVASIKA PARVA,XXXII,0,1,0,0,2,0,3
2085,15,ASRAMAVASIKA PARVA,XXXIII,0,2,0,0,0,0,2
2086,15,ASRAMAVASIKA PARVA,XXXIV,0,0,0,0,0,0,0
2087,15,ASRAMAVASIKA PARVA,XXXV,0,0,0,0,0,0,0
2088,15,ASRAMAVASIKA PARVA,XXXVI,0,0,0,0,0,0,0
2089,15,ASRAMAVASIKA PARVA,XXXVII,0,0,1,0,0,0,1
2090,15,ASRAMAVASIKA PARVA,XXXVIII,0,0,0,0,0,0,0
2091,15,ASRAMAVASIKA PARVA,XXXIX,0,0,0,0,0,0,0
2092,16,MAUSALA-PARVA,1,0,0,0,0,0,0,0
2093,16,MAUSALA-PARVA,2,0,0,0,0,0,0,0
2094,16,MAUSALA-PARVA,3,0,0,0,0,0,0,0
2095,16,MAUSALA-PARVA,4,0,0,0,0,0,0,0
2096,16,MAUSALA-PARVA,5,0,0,0,0,0,0,0
2097,16,MAUSALA-PARVA,6,0,0,0,0,0,0,0
2098,16,MAUSALA-PARVA,7,0,0,0,0,0,0,0
2099,16,MAUSALA-PARVA,8,0,0,0,0,0,0,0
2100,17,MAHAPRASTHANIKA PARVA,1,0,0,0,0,0,0,0
2101,17,MAHAPRASTHANIKA PARVA,2,0,0,0,0,0,0,0
2102,17,MAHAPRASTHANIKA PARVA,3,0,0,0,0,0,0,0
2103,18,SVARGAROHANIKA-PARVA,1,0,1,0,0,0,0,1
2104,18,SVARGAROHANIKA-PARVA,2,0,5,0,0,0,0,5
2105,18,SVARGAROHANIKA-PARVA,3,0,2,0,0,0,0,2
2106,18,SVARGAROHANIKA-PARVA,4,0,1,0,0,0,0,1
2107,18,SVARGAROHANIKA-PARVA,5,0,2,0,0,0,0,2
2108,18,SVARGAROHANIKA-PARVA,6,0,1,0,0,0,0,1
