,Book,Book_no,POS,Section,lemma,sentence_num,stop,word,word_num
2315653,STRI-PARVA,11.0,ADJ,24,unstained,22.0,0.0,unstained,13.0
2315690,STRI-PARVA,11.0,ADJ,24,great,23.0,0.0,great,17.0
2321218,SANTI PARVA,12.0,ADJ,I,heavy,18.0,0.0,heavy,2.0
2322080,SANTI PARVA,12.0,ADJ,I,other,47.0,1.0,other,5.0
2328552,SANTI PARVA,12.0,ADJ,VII,young,61.0,0.0,younger,2.0
2328598,SANTI PARVA,12.0,ADJ,VIII,keen,1.0,0.0,keen,23.0
2330073,SANTI PARVA,12.0,ADJ,IX,little,1.0,0.0,little,13.0
2342761,SANTI PARVA,12.0,ADJ,XVIII,silent,1.0,0.0,silent,21.0
2347302,SANTI PARVA,12.0,ADJ,XXII,eld,1.0,0.0,eldest,17.0
2347953,SANTI PARVA,12.0,ADJ,XXIII,curly,1.0,0.0,curly,14.0
2348000,SANTI PARVA,12.0,ADJ,XXIII,amiable,4.0,0.0,amiable,7.0
2353232,SANTI PARVA,12.0,ADJ,XXVI,fraught,1.0,0.0,fraught,26.0
2355073,SANTI PARVA,12.0,ADJ,XXVII,good,11.0,0.0,best,2.0
2355471,SANTI PARVA,12.0,ADJ,XXVII,able,24.0,0.0,able,16.0
2355479,SANTI PARVA,12.0,ADJ,XXVII,eyed,24.0,0.0,eyed,24.0
2358513,SANTI PARVA,12.0,ADJ,XXIX,souled,9.0,0.0,souled,17.0
2358557,SANTI PARVA,12.0,ADJ,XXIX,dearer,10.0,0.0,dearer,10.0
2381437,SANTI PARVA,12.0,ADJ,XLI,beautiful,3.0,0.0,beautiful,21.0
2384406,SANTI PARVA,12.0,ADJ,XLV,terrible,2.0,0.0,terrible,23.0
2384610,SANTI PARVA,12.0,ADJ,XLV,mighty,8.0,0.0,mighty,5.0
2384612,SANTI PARVA,12.0,ADJ,XLV,armed,8.0,0.0,armed,7.0
2394517,SANTI PARVA,12.0,ADJ,L,mighty,57.0,0.0,mighty,5.0
2394523,SANTI PARVA,12.0,ADJ,L,great,57.0,0.0,great,11.0
2574805,SANTI PARVA,12.0,ADJ,CLVII,single,19.0,0.0,single,38.0
2574807,SANTI PARVA,12.0,ADJ,CLVII,handed,19.0,0.0,handed,40.0
2574810,SANTI PARVA,12.0,ADJ,CLVII,high,19.0,0.0,high,43.0
2590041,SANTI PARVA,12.0,ADJ,CLXVII,skilled,18.0,0.0,skilled,25.0
2934013,SANTI PARVA,12.0,ADJ,CCCXLII,holy,5.0,0.0,holy,6.0
2936585,SANTI PARVA,12.0,ADJ,CCCXLII,productive,113.0,0.0,productive,11.0
2959366,SANTI PARVA,12.0,ADJ,CCCXLIX,cheerless,16.0,0.0,cheerless,40.0
2980839,SANTI PARVA,12.0,ADJ,CCCLXV,righteous,106.0,0.0,righteous,23.0
3099475,SANTI PARVA,12.0,ADJ,CCCLXV,ostensible,5182.0,0.0,ostensible,9.0
3472882,ANUSASANA PARVA,13.0,ADJ,CLIII,silent,40.0,0.0,silent,15.0
3473292,ANUSASANA PARVA,13.0,ADJ,CLIV,silent,13.0,0.0,silent,11.0
3474380,ANUSASANA PARVA,13.0,ADJ,CLV,silent,1.0,0.0,silent,16.0
3475062,ANUSASANA PARVA,13.0,ADJ,CLV,silent,28.0,0.0,silent,7.0
3475622,ANUSASANA PARVA,13.0,ADJ,CLVI,silent,1.0,0.0,silent,16.0
3476272,ANUSASANA PARVA,13.0,ADJ,CLVI,silent,26.0,0.0,silent,6.0
3477224,ANUSASANA PARVA,13.0,ADJ,CLVII,silent,1.0,0.0,silent,25.0
3478397,ANUSASANA PARVA,13.0,ADJ,CLVII,mighty,49.0,0.0,mighty,34.0
3478398,ANUSASANA PARVA,13.0,ADJ,CLVII,armed,49.0,0.0,armed,35.0
3478419,ANUSASANA PARVA,13.0,ADJ,CLVII,puissant,50.0,0.0,puissant,5.0
3480280,ANUSASANA PARVA,13.0,ADJ,CLVIII,white,81.0,0.0,white,11.0
3497765,ANUSASANA PARVA,13.0,ADJ,CLXVII,old,77.0,0.0,old,6.0
3550670,ASWAMEDHA PARVA,14.0,ADJ,XV,sweet,8.0,0.0,sweet,55.0
3551616,ASWAMEDHA PARVA,14.0,ADJ,XV,redoubtable,25.0,0.0,redoubtable,7.0
3551691,ASWAMEDHA PARVA,14.0,ADJ,XVI,souled,2.0,0.0,souled,12.0
3610212,ASWAMEDHA PARVA,14.0,ADJ,LX,innumerable,26.0,0.0,innumerable,19.0
3611584,ASWAMEDHA PARVA,14.0,ADJ,LXI,sire,28.0,0.0,sire,3.0
3611590,ASWAMEDHA PARVA,14.0,ADJ,LXI,main,28.0,0.0,main,9.0
3613924,ASWAMEDHA PARVA,14.0,ADJ,LXIII,same,22.0,1.0,same,13.0
3617188,ASWAMEDHA PARVA,14.0,ADJ,LXVII,great,1.0,0.0,great,57.0
3623049,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,similar,8.0,0.0,similar,15.0
3623466,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,high,29.0,0.0,high,2.0
3623468,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,souled,29.0,0.0,souled,4.0
3623636,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,wonderful,33.0,0.0,wonderful,18.0
3623643,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,many,33.0,1.0,many,25.0
3623710,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,great,39.0,0.0,great,8.0
3623719,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,white,39.0,0.0,white,17.0
3623861,ASWAMEDHA PARVA,14.0,ADJ,LXXIII,diverse,42.0,0.0,diverse,21.0
3624501,ASWAMEDHA PARVA,14.0,ADJ,LXXIV,perfect,23.0,0.0,perfect,25.0
3624591,ASWAMEDHA PARVA,14.0,ADJ,LXXIV,brief,27.0,0.0,brief,6.0
3624924,ASWAMEDHA PARVA,14.0,ADJ,LXXIV,angry,36.0,0.0,angry,14.0
3625462,ASWAMEDHA PARVA,14.0,ADJ,LXXV,enraged,9.0,0.0,enraged,2.0
3625776,ASWAMEDHA PARVA,14.0,ADJ,LXXV,other,17.0,1.0,other,29.0
3626518,ASWAMEDHA PARVA,14.0,ADJ,LXXVI,many,17.0,1.0,many,72.0
3626528,ASWAMEDHA PARVA,14.0,ADJ,LXXVI,mighty,18.0,0.0,mighty,5.0
3626530,ASWAMEDHA PARVA,14.0,ADJ,LXXVI,armed,18.0,0.0,armed,7.0
3626602,ASWAMEDHA PARVA,14.0,ADJ,LXXVI,great,21.0,0.0,great,16.0
3626959,ASWAMEDHA PARVA,14.0,ADJ,LXXVI,royal,33.0,0.0,royal,7.0
3627257,ASWAMEDHA PARVA,14.0,ADJ,LXXVII,fierce,8.0,0.0,fierce,13.0
3627388,ASWAMEDHA PARVA,14.0,ADJ,LXXVII,arrowy,12.0,0.0,arrowy,9.0
3627944,ASWAMEDHA PARVA,14.0,ADJ,LXXVII,puissant,33.0,0.0,puissant,10.0
3628880,ASWAMEDHA PARVA,14.0,ADJ,LXXVIII,many,34.0,1.0,many,4.0
3628885,ASWAMEDHA PARVA,14.0,ADJ,LXXVIII,many,34.0,1.0,many,9.0
3629399,ASWAMEDHA PARVA,14.0,ADJ,LXXVIII,great,53.0,0.0,great,28.0
3629923,ASWAMEDHA PARVA,14.0,ADJ,LXXVIII,heroic,81.0,0.0,heroic,2.0
3630059,ASWAMEDHA PARVA,14.0,ADJ,LXXIX,sire,1.0,0.0,sire,24.0
3636036,ASWAMEDHA PARVA,14.0,ADJ,LXXXII,many,23.0,1.0,many,4.0
3636137,ASWAMEDHA PARVA,14.0,ADJ,LXXXII,intelligent,26.0,0.0,intelligent,3.0
3636615,ASWAMEDHA PARVA,14.0,ADJ,LXXXIII,great,2.0,0.0,great,45.0
3636926,ASWAMEDHA PARVA,14.0,ADJ,LXXXIII,fierce,15.0,0.0,fierce,12.0
3637088,ASWAMEDHA PARVA,14.0,ADJ,LXXXIII,elderly,21.0,0.0,elderly,3.0
3637853,ASWAMEDHA PARVA,14.0,ADJ,LXXXIV,broad,21.0,0.0,broad,5.0
3638067,ASWAMEDHA PARVA,14.0,ADJ,LXXXIV,excellent,26.0,0.0,excellent,38.0
3638380,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,hale,3.0,0.0,hale,7.0
3638382,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,hearty,3.0,0.0,hearty,9.0
3638542,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,young,8.0,0.0,younger,25.0
3638669,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,glad,16.0,0.0,glad,7.0
3638675,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,curly,16.0,0.0,curly,13.0
3638678,ASWAMEDHA PARVA,14.0,ADJ,LXXXV,about,16.0,1.0,about,16.0
3641376,ASWAMEDHA PARVA,14.0,ADJ,LXXXVII,beautiful,26.0,0.0,beautiful,24.0
3641395,ASWAMEDHA PARVA,14.0,ADJ,LXXXVII,many,27.0,1.0,many,7.0
3658843,ASWAMEDHA PARVA,14.0,ADJ,XCII,very,314.0,1.0,very,2.0
3666003,ASWAMEDHA PARVA,14.0,ADJ,XCII,several,634.0,1.0,several,17.0
3670455,ASRAMAVASIKA PARVA,15.0,ADJ,III,white,14.0,0.0,white,18.0
3681585,ASRAMAVASIKA PARVA,15.0,ADJ,X,royal,63.0,0.0,royal,16.0
3682246,ASRAMAVASIKA PARVA,15.0,ADJ,XI,curly,9.0,0.0,curly,22.0
3685208,ASRAMAVASIKA PARVA,15.0,ADJ,XV,great,12.0,0.0,great,5.0
3692906,ASRAMAVASIKA PARVA,15.0,ADJ,XXIII,mighty,9.0,0.0,mighty,3.0
3700562,ASRAMAVASIKA PARVA,15.0,ADJ,XXIX,royal,64.0,0.0,royal,29.0
3708323,ASRAMAVASIKA PARVA,15.0,ADJ,XXXVI,foremost,99.0,0.0,foremost,6.0
3721674,MAUSALA-PARVA,16.0,ADJ,5,agitated,2.0,0.0,agitated,33.0
3722011,MAUSALA-PARVA,16.0,ADJ,5,agreeable,16.0,0.0,agreeable,5.0
3722020,MAUSALA-PARVA,16.0,ADJ,5,fierce,16.0,0.0,fierce,14.0
3722104,MAUSALA-PARVA,16.0,ADJ,5,numerous,19.0,0.0,numerous,14.0
3723532,MAUSALA-PARVA,16.0,ADJ,7,heroic,9.0,0.0,heroic,10.0
3723538,MAUSALA-PARVA,16.0,ADJ,7,great,9.0,0.0,great,16.0
3724726,MAUSALA-PARVA,16.0,ADJ,7,many,50.0,1.0,many,35.0
3725238,MAUSALA-PARVA,16.0,ADJ,7,large,70.0,0.0,large,7.0
3725318,MAUSALA-PARVA,16.0,ADJ,7,celestial,73.0,0.0,celestial,28.0
3725324,MAUSALA-PARVA,16.0,ADJ,7,ashamed,73.0,0.0,ashamed,34.0
3725384,MAUSALA-PARVA,16.0,ADJ,7,different,75.0,0.0,different,9.0
3725390,MAUSALA-PARVA,16.0,ADJ,7,good,76.0,0.0,best,4.0
3725434,MAUSALA-PARVA,16.0,ADJ,7,own,77.0,1.0,own,32.0
3725438,MAUSALA-PARVA,16.0,ADJ,7,puissant,78.0,0.0,puissant,2.0
3725826,MAUSALA-PARVA,16.0,ADJ,7,righteous,91.0,0.0,righteous,22.0
